Date;Open;High;Low;Close;Price;Volume;Dividends;Stock Splits;;
13/08/2022;244.021.875,00;2.486.005.078.125,00;24.346.115.234.375,00;24.424.068.359.375,00;24423824337500,00;22987346289;0.0;0.0;;
14/08/2022;24.429.056.640.625,00;249.749.140.625,00;24.206.259.765.625,00;24.319.333.984.375,00;-109722656250,00;22994133555;0.0;0.0;;
15/08/2022;2.431.831.640.625,00;2.513.558.984.375,00;23.839.775.390.625,00;2.413.697.265.625,00;-18134375000,00;35123501685;0.0;0.0;;
16/08/2022;2.412.613.671.875,00;24.228.416.015.625,00;23733.5;23.883.291.015.625,00;21470677343750,00;27753685646;0.0;0.0;;
17/08/2022;2.388.131.640.625,00;2.440.705.859.375,00;23.243.353.515.625,00;23.335.998.046.875,00;20947866406250,00;30931623076;0.0;0.0;;
18/08/2022;233.410.390.625,00;2.356.383.203.125,00;231.776.015.625,00;2.321.273.828.125,00;2087863437500,00;23747613147;0.0;0.0;;
19/08/2022;232.133.125,00;232.133.125,00;2.086.884.765.625,00;20.877.552.734.375,00;20877320601250,00;40509610260;0.0;0.0;;
20/08/2022;20.872.841.796.875,00;21.350.806.640.625,00;2.085.673.046.875,00;21.166.060.546.875,00;293218750000,00;27595671000;0.0;0.0;;
21/08/2022;21.160.392.578.125,00;21.668.845.703.125,00;21.103.197.265.625,00;2.153.412.109.375,00;-19006980468750,00;23102307723;0.0;0.0;;
22/08/2022;21.531.462.890.625,00;21.531.462.890.625,00;2.093.918.359.375,00;21.398.908.203.125,00;-132554687500,00;31666498758;0.0;0.0;;
23/08/2022;21.401.044.921.875,00;21.646.203.125,00;20.955.138.671.875,00;21.528.087.890.625,00;127042968750,00;31878280659;0.0;0.0;;
24/08/2022;21.526.455.078.125,00;21.783.076.171.875,00;21.195.005.859.375,00;2.139.501.953.125,00;-19386953125000,00;31962253368;0.0;0.0;;
25/08/2022;21.395.458.984.375,00;2.178.963.671.875,00;2.136.244.140.625,00;21.600.904.296.875,00;205445312500,00;31028679593;0.0;0.0;;
26/08/2022;215.960.859.375,00;21.804.908.203.125,00;20.199.482.421.875,00;2.026.001.953.125,00;1810041093750,00;42326789564;0.0;0.0;;
27/08/2022;2.026.248.046.875,00;20.340.775.390.625,00;198.905.234.375,00;2.004.173.828.125,00;-22074218750,00;30116729776;0.0;0.0;;
28/08/2022;2.004.103.515.625,00;201.390.546.875,00;19.616.814.453.125,00;19.616.814.453.125,00;17612710937500,00;24366810591;0.0;0.0;;
29/08/2022;19.615.154.296.875,00;20.357.462.890.625,00;1.960.078.515.625,00;20.297.994.140.625,00;682839843750,00;32637854078;0.0;0.0;;
30/08/2022;20.298.611.328.125,00;2.054.264.453.125,00;19.617.640.625,00;1.979.680.859.375,00;-18318930468750,00;34483360283;0.0;0.0;;
31/08/2022;1.979.958.203.125,00;20.420.990.234.375,00;1.979.958.203.125,00;20.049.763.671.875,00;18069805468750,00;33225232872;0.0;0.0;;
01/09/2022;20.050.498.046.875,00;20.198.390.625,00;1.965.396.875,00;20.127.140.625,00;-20030370906250,00;30182031010;0.0;0.0;;
02/09/2022;20.126.072.265.625,00;20.401.568.359.375,00;19.814.765.625,00;19.969.771.484.375,00;-156300781250,00;29123998928;0.0;0.0;;
03/09/2022;1.996.971.875,00;20.037.009.765.625,00;1.969.835.546.875,00;19.832.087.890.625,00;19830090918750,00;23613051457;0.0;0.0;;
04/09/2022;19.832.470.703.125,00;19.999.689.453.125,00;1.963.681.640.625,00;19.986.712.890.625,00;154242187500,00;25245861652;0.0;0.0;;
05/09/2022;199.887.890.625,00;2.003.116.015.625,00;19.673.046.875,00;1.981.237.109.375,00;1781349218750,00;28813460025;0.0;0.0;;
06/09/2022;19.817.724.609.375,00;2.015.526.953.125,00;18.800.171.875,00;1.883.766.796.875,00;-17933957812500,00;43403978910;0.0;0.0;;
07/09/2022;1.883.768.359.375,00;19.427.171.875,00;18.644.466.796.875,00;1.929.032.421.875,00;45264062500,00;35239757134;0.0;0.0;;
08/09/2022;1.928.994.140.625,00;194.173.515.625,00;1.907.671.484.375,00;19.329.833.984.375,00;17400839843750,00;32194477850;0.0;0.0;;
09/09/2022;19.328.140.625,00;2.143.941.015.625,00;19.310.962.890.625,00;2.138.115.234.375,00;2118787093750,00;48469528171;0.0;0.0;;
10/09/2022;21.376.912.109.375,00;21.760.275.390.625,00;2.116.872.265.625,00;216.805.390.625,00;-21160106718750,00;36913738894;0.0;0.0;;
11/09/2022;2.167.854.296.875,00;21.770.552.734.375,00;214.069.453.125,00;21.769.255.859.375,00;19601401562500,00;34493951963;0.0;0.0;;
12/09/2022;217.701.484.375,00;22.439.181.640.625,00;21.603.896.484.375,00;2.237.044.921.875,00;2019343437500,00;50212088965;0.0;0.0;;
13/09/2022;2.237.148.046.875,00;226.738.203.125,00;20.062.669.921.875,00;2.029.670.703.125,00;-207477343750,00;51091116622;0.0;0.0;;
14/09/2022;201.845.546.875,00;20.467.201.171.875,00;19.793.396.484.375,00;2.024.108.984.375,00;1822263437500,00;37872380889;0.0;0.0;;
15/09/2022;202.422.890.625,00;20.318.166.015.625,00;19.636.734.375,00;197.012.109.375,00;-5410781250,00;36389011503;0.0;0.0;;
16/09/2022;19.704.005.859.375,00;1.987.062.890.625,00;19.400.076.171.875,00;19.772.583.984.375,00;68578125000,00;30123362273;0.0;0.0;;
17/09/2022;19.777.033.203.125,00;2.016.253.125,00;19.777.033.203.125,00;20.127.576.171.875,00;350542968750,00;24957448100;0.0;0.0;;
18/09/2022;20.127.234.375,00;20.127.234.375,00;193.874.921.875,00;19.419.505.859.375,00;19399378625000,00;31254779144;0.0;0.0;;
19/09/2022;19.418.572.265.625,00;1.963.948.046.875,00;18.390.318.359.375,00;1.954.412.890.625,00;-17464159375000,00;40177002624;0.0;0.0;;
20/09/2022;19.545.591.796.875,00;1.960.245.703.125,00;18.813.455.078.125,00;188.907.890.625,00;-19356683906250,00;36791346508;0.0;0.0;;
21/09/2022;18.891.283.203.125,00;19.674.630.859.375,00;18.290.314.453.125,00;18.547.400.390.625,00;-343882812500,00;46363793975;0.0;0.0;;
22/09/2022;18.534.650.390.625,00;1.945.691.015.625,00;18.415.591.796.875,00;1.941.355.078.125,00;-16593295312500,00;41135767926;0.0;0.0;;
23/09/2022;19.412.400.390.625,00;19.464.671.875,00;18.617.552.734.375,00;19.297.638.671.875,00;-114761718750,00;38896078052;0.0;0.0;;
24/09/2022;19.296.990.234.375,00;19.310.197.265.625,00;18.861.974.609.375,00;1.893.701.171.875,00;-17403289062500,00;26149643168;0.0;0.0;;
25/09/2022;18.936.310.546.875,00;19.134.732.421.875,00;1.869.646.875,00;1.880.209.765.625,00;-17056100781250,00;23359966112;0.0;0.0;;
26/09/2022;18.803.900.390.625,00;19.274.873.046.875,00;1.872.128.515.625,00;19.222.671.875,00;-18784677718750,00;44148798321;0.0;0.0;;
27/09/2022;1.922.183.984.375,00;20.338.455.078.125,00;1.891.566.796.875,00;19.110.546.875,00;-1903073437500,00;58571439619;0.0;0.0;;
28/09/2022;1.910.462.109.375,00;1.968.834.375,00;18.553.296.875,00;19.426.720.703.125,00;17516258593750,00;53071298734;0.0;0.0;;
29/09/2022;19.427.779.296.875,00;19.589.265.625,00;18.924.353.515.625,00;1.957.305.078.125,00;-17470474218750,00;41037843771;0.0;0.0;;
30/09/2022;19.573.431.640.625,00;20.109.849.609.375,00;19.265.662.109.375,00;194.317.890.625,00;-19379113750000,00;43975248085;0.0;0.0;;
01/10/2022;1.943.110.546.875,00;19.471.154.296.875,00;1.923.108.203.125,00;19.312.095.703.125,00;17368985156250,00;18719537670;0.0;0.0;;
02/10/2022;19.311.849.609.375,00;1.937.030.859.375,00;1.897.062.109.375,00;19.044.107.421.875,00;-267742187500,00;20765955327;0.0;0.0;;
03/10/2022;19.044.068.359.375,00;1.965.354.296.875,00;190.252.265.625,00;19.623.580.078.125,00;579511718750,00;30484729489;0.0;0.0;;
04/10/2022;19.623.583.984.375,00;2.038.034.375,00;1.952.383.984.375,00;2.033.684.375,00;-19621550300000,00;35887278685;0.0;0.0;;
05/10/2022;20.335.900.390.625,00;20.343.748.046.875,00;1.980.180.078.125,00;20.160.716.796.875,00;-175183593750,00;33223790572;0.0;0.0;;
06/10/2022;201.610.390.625,00;20.408.392.578.125,00;19.900.087.890.625,00;19.955.443.359.375,00;19753832968750,00;34711412966;0.0;0.0;;
07/10/2022;1.995.755.859.375,00;200.410.859.375,00;1.939.579.296.875,00;19.546.849.609.375,00;17551093750000,00;29227315390;0.0;0.0;;
08/10/2022;19.546.328.125,00;196.016.953.125,00;192.994.140.625,00;19.416.568.359.375,00;19397022031250,00;16437423167;0.0;0.0;;
09/10/2022;19.417.478.515.625,00;195.425.390.625,00;19.349.259.765.625,00;1.944.642.578.125,00;-17472835937500,00;16837262532;0.0;0.0;;
10/10/2022;19.446.416.015.625,00;19.515.466.796.875,00;19.102.978.515.625,00;19.141.484.375,00;-19427274531250,00;27425022774;0.0;0.0;;
11/10/2022;19139.0;192.419.609.375,00;18.925.603.515.625,00;1.905.141.796.875,00;#VALORE!;28711532910;0.0;0.0;;
12/10/2022;19.052.646.484.375,00;1.920.319.921.875,00;190.297.578.125,00;191.574.453.125,00;-18861072031250,00;24950173846;0.0;0.0;;
13/10/2022;19.156.966.796.875,00;19.453.328.125,00;18.319.822.265.625,00;19.382.904.296.875,00;225937500000,00;44219840004;0.0;0.0;;
14/10/2022;19.382.533.203.125,00;19.889.146.484.375,00;19.115.408.203.125,00;1.918.565.625,00;-19380614637500,00;38452356727;0.0;0.0;;
15/10/2022;191.854.375,00;19.212.541.015.625,00;19019.25;19.067.634.765.625,00;19067442911250,00;16192235532;0.0;0.0;;
16/10/2022;190.689.140.625,00;19.389.603.515.625,00;190.689.140.625,00;1.926.809.375,00;-188762331250,00;17988916650;0.0;0.0;;
17/10/2022;192.685.625,00;19.635.802.734.375,00;19.173.333.984.375,00;195.507.578.125,00;195314892500,00;27472552998;0.0;0.0;;
18/10/2022;19.550.466.796.875,00;19.666.994.140.625,00;1.914.476.953.125,00;19.334.416.015.625,00;-216050781250,00;30580012344;0.0;0.0;;
19/10/2022;1.933.502.734.375,00;19.348.416.015.625,00;191.276.875,00;1.913.953.515.625,00;-19549218750,00;22425387184;0.0;0.0;;
20/10/2022;191.380.859.375,00;1.931.519.921.875,00;18.971.458.984.375,00;19.053.740.234.375,00;18862359375000,00;24493974420;0.0;0.0;;
21/10/2022;19.053.203.125,00;19.237.384.765.625,00;18.770.970.703.125,00;1.917.246.875,00;-17135956250,00;32459287866;0.0;0.0;;
22/10/2022;19.172.380.859.375,00;19.248.068.359.375,00;19.132.244.140.625,00;19.208.189.453.125,00;35808593750,00;16104440957;0.0;0.0;;
23/10/2022;19.207.734.375,00;1.964.665.234.375,00;19.124.197.265.625,00;195.670.078.125,00;176462343750,00;22128794335;0.0;0.0;;
24/10/2022;1.956.776.953.125,00;19.589.125,00;1.920.632.421.875,00;19.345.572.265.625,00;17388795312500,00;30202235805;0.0;0.0;;
25/10/2022;1.934.496.484.375,00;20.348.412.109.375,00;19.261.447.265.625,00;20.095.857.421.875,00;18161360937500,00;47761524910;0.0;0.0;;
26/10/2022;20.092.236.328.125,00;20.938.134.765.625,00;200.761.171.875,00;2.077.044.140.625,00;-18015192187500,00;58895950537;0.0;0.0;;
27/10/2022;20.772.802.734.375,00;20.854.044.921.875,00;20.255.373.046.875,00;202.858.359.375,00;-20569944375000,00;49625110402;0.0;0.0;;
28/10/2022;2.028.795.703.125,00;2.072.498.046.875,00;20.086.068.359.375,00;205.953.515.625,00;-1822842187500,00;43994715910;0.0;0.0;;
29/10/2022;20.595.103.515.625,00;2.098.839.453.125,00;20.566.484.375,00;208.184.765.625,00;-20386918750000,00;40369840645;0.0;0.0;;
30/10/2022;20.817.982.421.875,00;20.917.005.859.375,00;20.547.462.890.625,00;20.635.603.515.625,00;-182378906250,00;31486345556;0.0;0.0;;
31/10/2022;206.336.953.125,00;207.953.203.125,00;20.287.458.984.375,00;204.957.734.375,00;-1379218750,00;45668466815;0.0;0.0;;
01/11/2022;204.948.984.375,00;206.472.890.625,00;20.359.845.703.125,00;204.852.734.375,00;-96250000,00;39819303159;0.0;0.0;;
02/11/2022;20.482.958.984.375,00;20.742.810.546.875,00;20.087.134.765.625,00;2.015.950.390.625,00;-18467008593750,00;55552169483;0.0;0.0;;
03/11/2022;20.162.689.453.125,00;20.382.095.703.125,00;20.086.240.234.375,00;2.020.998.828.125,00;-18141690625000,00;43228750179;0.0;0.0;;
04/11/2022;2.020.876.953.125,00;21.209.560.546.875,00;2.018.801.953.125,00;2.114.723.046.875,00;93846093750,00;64072727950;0.0;0.0;;
05/11/2022;2.114.483.203.125,00;2.144.688.671.875,00;21.097.634.765.625,00;2.128.269.140.625,00;13785937500,00;37846047609;0.0;0.0;;
06/11/2022;21.285.056.640.625,00;21.345.376.953.125,00;2.092.019.140.625,00;20.926.486.328.125,00;-358570312500,00;35082693210;0.0;0.0;;
07/11/2022;2.092.462.109.375,00;2.105.324.609.375,00;2.048.997.265.625,00;2.060.281.640.625,00;-32180468750,00;53510852236;0.0;0.0;;
08/11/2022;20.600.671.875,00;20.664.607.421.875,00;17.603.544.921.875,00;18.541.271.484.375,00;18520670812500,00;1,18992E+11;0.0;0.0;;
09/11/2022;1.854.376.171.875,00;18.590.458.984.375,00;156.826.923.828.125,00;158.807.802.734.375,00;156953426562500,00;1,02905E+11;0.0;0.0;;
10/11/2022;15.883.158.203.125,00;180.543.125,00;158.340.185.546.875,00;17.586.771.484.375,00;1703613281250,00;83202283721;0.0;0.0;;
11/11/2022;17.583.251.953.125,00;17.650.943.359.375,00;16.543.482.421.875,00;1.703.429.296.875,00;-15879822656250,00;55871616488;0.0;0.0;;
12/11/2022;17.036.875,00;1.706.667.578.125,00;16.651.775.390.625,00;16.799.185.546.875,00;16799168510000,00;29717699419;0.0;0.0;;
13/11/2022;1.679.972.265.625,00;16.920.765.625,00;16.320.634.765.625,00;16.353.365.234.375,00;14673392968750,00;27209183682;0.0;0.0;;
14/11/2022;163.520.283.203.125,00;1.710.932.421.875,00;1.587.294.140.625,00;1.661.819.921.875,00;-161858463281250,00;49630243054;0.0;0.0;;
15/11/2022;16.617.484.375,00;17.051.962.890.625,00;1.654.255.078.125,00;1.688.461.328.125,00;1671843843750,00;36599436183;0.0;0.0;;
16/11/2022;16.884.341.796.875,00;16.960.294.921.875,00;16.430.111.328.125,00;16.669.439.453.125,00;-214902343750,00;33925512989;0.0;0.0;;
17/11/2022;1.667.042.578.125,00;16.726.439.453.125,00;1.646.068.359.375,00;16.687.517.578.125,00;15020475000000,00;27868914022;0.0;0.0;;
18/11/2022;16.687.912.109.375,00;1.694.705.859.375,00;16.564.611.328.125,00;1.669.777.734.375,00;-15018134375000,00;26862218609;0.0;0.0;;
19/11/2022;16.696.220.703.125,00;16.797.876.953.125,00;1.657.041.015.625,00;16.711.546.875,00;-16679509156250,00;16106223492;0.0;0.0;;
20/11/2022;16.712.919.921.875,00;16.746.779.296.875,00;162.486.923.828.125,00;1.629.183.203.125,00;-15083736718750,00;21313378652;0.0;0.0;;
21/11/2022;162.912.236.328.125,00;162.912.236.328.125,00;15.599.046.875,00;157.872.841.796.875,00;-5039394531250,00;37429485518;0.0;0.0;;
22/11/2022;1.578.230.078.125,00;162.530.478.515.625,00;156.566.064.453.125,00;1.618.976.953.125,00;40746875000,00;30726828760;0.0;0.0;;
23/11/2022;161.955.888.671.875,00;16.638.193.359.375,00;161.705.029.296.875,00;1.661.070.703.125,00;-160294817968750,00;32958875628;0.0;0.0;;
24/11/2022;1.661.163.671.875,00;16.771.474.609.375,00;16.501.767.578.125,00;1.660.446.484.375,00;-717187500,00;26129037414;0.0;0.0;;
25/11/2022;1.660.226.953.125,00;1.660.331.640.625,00;16.388.404.296.875,00;16.521.841.796.875,00;14861614843750,00;18678255976;0.0;0.0;;
26/11/2022;16.521.576.171.875,00;1.666.686.328.125,00;16.416.228.515.625,00;1.646.428.125,00;-16519929743750,00;18000008764;0.0;0.0;;
27/11/2022;164.638.828.125,00;1.659.440.625,00;16.437.025.390.625,00;16.444.626.953.125,00;16279988125000,00;20443898509;0.0;0.0;;
28/11/2022;1.644.022.265.625,00;1.648.293.359.375,00;160.545.302.734.375,00;16.217.322.265.625,00;14573300000000,00;27743025156;0.0;0.0;;
29/11/2022;162.176.396.484.375,00;165.222.578.125,00;16.139.396.484.375,00;16.444.982.421.875,00;-145731414062500,00;23581685468;0.0;0.0;;
30/11/2022;164.454.765.625,00;171.909.375,00;164.454.765.625,00;1.716.856.640.625,00;1552401875000,00;29523576583;0.0;0.0;;
01/12/2022;17.168.001.953.125,00;17.197.498.046.875,00;16.888.388.671.875,00;169.671.328.125,00;-16998330625000,00;22895392882;0.0;0.0;;
02/12/2022;1.696.868.359.375,00;1.708.866.015.625,00;16.877.880.859.375,00;1.708.866.015.625,00;11997656250,00;19539705127;0.0;0.0;;
03/12/2022;1.709.009.765.625,00;17.116.041.015.625,00;16.888.140.625,00;16.908.236.328.125,00;15199226562500,00;16217776704;0.0;0.0;;
04/12/2022;16.908.169.921.875,00;17.157.767.578.125,00;16.903.439.453.125,00;17.130.486.328.125,00;222316406250,00;16824520830;0.0;0.0;;
05/12/2022;1.712.889.453.125,00;1.737.815.234.375,00;16.922.431.640.625,00;16.974.826.171.875,00;15261936718750,00;22209086834;0.0;0.0;;
06/12/2022;1.697.523.828.125,00;1.709.186.328.125,00;16.939.921.875,00;1.708.950.390.625,00;11426562500,00;19889922369;0.0;0.0;;
07/12/2022;17.089.505.859.375,00;17.109.376.953.125,00;1.675.055.859.375,00;16.848.126.953.125,00;-241378906250,00;19675404389;0.0;0.0;;
08/12/2022;16.847.349.609.375,00;17.267.916.015.625,00;16.788.783.203.125,00;17.233.474.609.375,00;386125000000,00;20496603770;0.0;0.0;;
09/12/2022;172.321.484.375,00;17.280.546.875,00;171.008.359.375,00;1.713.315.234.375,00;1540993750000,00;20328426366;0.0;0.0;;
10/12/2022;17.134.220.703.125,00;17.216.826.171.875,00;1.712.068.359.375,00;17.128.724.609.375,00;-5496093750,00;12706781969;0.0;0.0;;
11/12/2022;171.297.109.375,00;17.245.634.765.625,00;170.918.203.125,00;17.104.193.359.375,00;16932896250000,00;14122486832;0.0;0.0;;
12/12/2022;17102.5;17.212.564.453.125,00;1.689.939.453.125,00;172.064.375,00;#VALORE!;19617581341;0.0;0.0;;
13/12/2022;1.720.644.140.625,00;179.300.859.375,00;17.111.763.671.875,00;17.781.318.359.375,00;16060674218750,00;26634741631;0.0;0.0;;
14/12/2022;1.778.206.640.625,00;1.831.853.125,00;17.739.513.671.875,00;17.815.650.390.625,00;16037443750000,00;25534481470;0.0;0.0;;
15/12/2022;1.781.364.453.125,00;17.846.744.140.625,00;1.732.258.984.375,00;17.364.865.234.375,00;15583500781250,00;20964448341;0.0;0.0;;
16/12/2022;17.364.546.875,00;17.505.525.390.625,00;16.584.701.171.875,00;16.647.484.375,00;-717062500,00;24031608960;0.0;0.0;;
17/12/2022;16.646.982.421.875,00;1.680.058.984.375,00;16.614.029.296.875,00;16.795.091.796.875,00;148109375000,00;14463581825;0.0;0.0;;
18/12/2022;16.795.609.375,00;1.681.538.671.875,00;166.978.203.125,00;167.579.765.625,00;150784156250,00;10924354698;0.0;0.0;;
19/12/2022;16.759.041.015.625,00;1.680.752.734.375,00;1.639.813.671.875,00;164.396.796.875,00;-16594644218750,00;17221074814;0.0;0.0;;
20/12/2022;16.441.787.109.375,00;17.012.984.375,00;164.278.671.875,00;169.063.046.875,00;-16272724062500,00;22722096615;0.0;0.0;;
21/12/2022;1.690.452.734.375,00;1.691.680.078.125,00;16.755.912.109.375,00;1.681.753.515.625,00;-8699218750,00;14882945045;0.0;0.0;;
22/12/2022;16.818.380.859.375,00;16.866.673.828.125,00;16.592.408.203.125,00;16.830.341.796.875,00;11960937500,00;16441573050;0.0;0.0;;
23/12/2022;1.682.964.453.125,00;1.690.521.875,00;16.794.458.984.375,00;16.796.953.125,00;-1666167500000,00;15329265213;0.0;0.0;;
24/12/2022;167.969.765.625,00;16.864.703.125,00;1.679.352.734.375,00;16.847.755.859.375,00;16679786093750,00;9744636213;0.0;0.0;;
25/12/2022;16.847.505.859.375,00;168.605.546.875,00;1.675.525.390.625,00;16.841.986.328.125,00;-5519531250,00;11656379938;0.0;0.0;;
26/12/2022;16842.25;16.920.123.046.875,00;16.812.369.140.625,00;169.198.046.875,00;#VALORE!;11886957804;0.0;0.0;;
27/12/2022;16.919.291.015.625,00;16.959.845.703.125,00;16.642.072.265.625,00;16.717.173.828.125,00;-202117187500,00;15748580239;0.0;0.0;;
28/12/2022;16.716.400.390.625,00;16.768.169.921.875,00;16.497.556.640.625,00;16.552.572.265.625,00;-163828125000,00;17005713920;0.0;0.0;;
29/12/2022;16.552.322.265.625,00;16.651.755.859.375,00;1.650.868.359.375,00;16.642.341.796.875,00;90019531250,00;14472237479;0.0;0.0;;
30/12/2022;16.641.330.078.125,00;16.643.427.734.375,00;16.408.474.609.375,00;166.025.859.375,00;-16475304218750,00;15929162910;0.0;0.0;;
31/12/2022;16.603.673.828.125,00;16.628.986.328.125,00;1.651.751.953.125,00;1.654.749.609.375,00;-14948924218750,00;11239186456;0.0;0.0;;
01/01/2023;165.479.140.625,00;16.630.439.453.125,00;16.521.234.375,00;16.625.080.078.125,00;16459600937500,00;9244361700;0.0;0.0;;
02/01/2023;16.625.509.765.625,00;1.675.934.375,00;16.572.228.515.625,00;16.688.470.703.125,00;62960937500,00;12097775227;0.0;0.0;;
03/01/2023;1.668.884.765.625,00;16.760.447.265.625,00;1.662.237.109.375,00;16.679.857.421.875,00;15010972656250,00;13903079207;0.0;0.0;;
04/01/2023;16.680.205.078.125,00;169.645.859.375,00;16.667.763.671.875,00;1.686.323.828.125,00;-14993881250000,00;18421743322;0.0;0.0;;
05/01/2023;1.686.347.265.625,00;16.884.021.484.375,00;16.790.283.203.125,00;16.836.736.328.125,00;15150389062500,00;13692758566;0.0;0.0;;
06/01/2023;1.683.647.265.625,00;16.991.994.140.625,00;16.716.421.875,00;1.695.196.875,00;-1681952068750,00;14413662913;0.0;0.0;;
07/01/2023;169.521.171.875,00;16.975.017.578.125,00;1.691.419.140.625,00;16.955.078.125,00;-152566093750,00;7714767174;0.0;0.0;;
08/01/2023;16.954.146.484.375,00;1.709.114.453.125,00;1.692.405.078.125,00;1.709.114.453.125,00;-15245032031250,00;9768827914;0.0;0.0;;
09/01/2023;170.939.921.875,00;1.738.995.703.125,00;170.939.921.875,00;171.965.546.875,00;1025625000,00;18624736866;0.0;0.0;;
10/01/2023;1.719.294.921.875,00;17.484.720.703.125,00;17.162.990.234.375,00;1.744.629.296.875,00;25334375000,00;15808338949;0.0;0.0;;
11/01/2023;17.446.359.375,00;17.934.896.484.375,00;17.337.994.140.625,00;17.934.896.484.375,00;17917450125000,00;18372283782;0.0;0.0;;
12/01/2023;1.811.759.375,00;19.030.087.890.625,00;17.995.203.125,00;18.869.587.890.625,00;18867776131250,00;34971338710;0.0;0.0;;
